!	I-ORG	comentava uma senhora perante	Álvaro Cunhal	I-PER
!	I-ORG	lembra	Soares Franco	I-PER
Belém	I-LOC	substitui	Sousa Ceregeiro	I-PER
Belém	I-LOC	sugeriu	Alberto Matos	I-PER
Belém	I-LOC	só esteja em causa a	MacDonald	I-PER
Belém	I-LOC	ter aceite idêntico encontro com	Cavaco Silva	I-PER
Belém	I-LOC	terá sido o rei de	Marrocos	I-LOC
Belém	I-LOC	tive uma proposta para tocar	Hot Clube	I-ORG
Belém	I-LOC	tiver apoios no	PSD	I-ORG
Belém	I-LOC	torna o jovem	Kim	I-PER
Belém	I-LOC	tornada zona monumental em detrimento da	oriental	I-LOC
Belém	I-LOC	transparece claramente a preocupação de manter	PR	I-ORG
Belém	I-LOC	vai continuar a trazer o cartão do	PS	I-ORG
Belém	I-LOC	vai estar reunido	Conselho Superior	I-ORG
Belém	I-LOC	vai reunir	Superior	I-ORG
Belém	I-LOC	venceu o parecer do Conselho das	Ordens	I-ORG
Belém	I-LOC	ver	Moscovo »	I-LOC
Belém	I-LOC	viesse a chamar	Aníbal Cavaco Silva	I-PER
Belém	I-LOC	vê a sombra de	Ramalho Eanes	I-PER
Belém	I-PER	comentar o desafio do	PSD	I-ORG
Belém	I-PER	desejaria aproveitar esse sinal de interesse de	Argel	I-LOC
Belém	I-PER	pede dinheiro a	Cavaco	I-PER
Belém	I-PER	recusava	PSD	I-ORG
Belém do Pará	I-LOC	ter	português	I-LOC
Belém »	I-ORG	recordando	PSD	I-ORG
Belém »	I-ORG	revelou	Norberto Santos	I-PER
Bem	I-PER	esperou	Oliveira	I-PER
Bemoim	I-PER	foram despejados na ilha de	Santiago	I-LOC
Ben	I-PER	alegou ainda	Galo	I-ORG
Ben	I-PER	inspira	Jorge	I-PER
Ben	I-PER	resumia com estas palavras a proposta da	Comissão Militar	I-ORG
Ben	I-PER	reúnem	Chipipa	I-LOC
Ben	I-PER	também questiona as compartimentações tradicionais na	americana	I-LOC
Ben	I-PER	volte a	Luanda	I-LOC
Ben Ali	I-PER	acusou a	França	I-LOC
Ben Ali	I-PER	enviou algum emissário ao funeral de	Rabin	I-PER
Ben Baz	I-PER	publicar	saudita	I-LOC
Ben Bella	I-PER	confirmou no entanto a informação veiculada	argelino	I-LOC
Ben Bella	I-PER	realizar em	Tripoli	I-LOC
Ben Gurion	I-PER	acolheu na	Palestina	I-LOC
Ben Kingsley	I-PER	esteve	Porto	I-LOC
Ben Penglase	I-PER	revelou	Rio de Janeiro	I-LOC
Ben Webster	I-PER	embora tenha confessado ao	Bryant Rollins	I-PER
Ben Webster	I-PER	sentava ao lado do alto de	Hodges	I-PER
Benazir	I-PER	crê	Youssef	I-PER
Benazir	I-PER	levada a cabo pelos serviços secretos do	Exército	I-ORG
Benazir	I-PER	não especificou quando é	Youssef	I-PER
Benazir Bhuto	I-PER	chegará domingo à capital do	Egipto	I-LOC
Benazir Bhutto	I-PER	acusa a	India	I-ORG
Benazir Bhutto	I-PER	deixaria	Islamabad	I-LOC
Benazir Bhutto	I-PER	denunciou ontem em	Genebra	I-LOC
Benazir Bhutto	I-PER	entrar em	Gaza	I-LOC
Benazir Bhutto	I-PER	formulado para	Portugal	I-LOC
Benazir Bhutto	I-PER	hoje oferece um almoço a	Hillary	I-PER
Benazir Bhutto	I-PER	ligaram o ataque à extradição para	EUA	I-LOC
Benazir Bhutto	I-PER	prefere acusar a	Índia	I-LOC
Benazir Bhutto	I-PER	tivesse a	la	I-LOC
Benazir Bhutto	I-PER	tivesse sido um pedido por	Portugal	I-LOC
Benedict Andersen	I-PER	analisa o peso de	Timor Leste	I-LOC
Benedict Andersen	I-PER	deslocou	Portugal	I-LOC
Benedicte	I-PER	ser traçado em	Brazzaville	I-LOC
Benegas	I-PER	assistiu a	Felipe González	I-PER
Benelux	I-LOC	avançar a solo para a	UEM	I-ORG
Benelux	I-LOC	uniu a	Bélgica	I-LOC
Benelux	I-ORG	associaram à	Alemanha	I-LOC
Benelux	I-ORG	deu à estampa o primeiro	Complainte	I-PER
Benelux	I-ORG	respirar	Comunidade	I-ORG
Benes	I-PER	levaram em	Checoslováquia	I-LOC
Benetton	I-ORG	abrir em	Portugal	I-LOC
Benetton	I-ORG	chocou	croata	I-LOC
Benetton	I-ORG	faz melhor	Ivan Nunes	I-PER
Benetton	I-ORG	fez seguramente mais pelos palestinianos do	OLP	I-LOC
Benetton	I-ORG	lançar em	Itália	I-LOC
Benetton	I-ORG	nunca gostou de	Toscani	I-PER
Benetton	I-ORG	passar um bocado despercebida em	Portugal	I-LOC
Benetton	I-ORG	perturbou a opinião pública	croata	I-LOC
Benetton	I-ORG	viu o tribunal de	Cassel	I-PER
Benfica	I-LOC	acolheu	Graça Corrêa	I-PER
Benfica	I-LOC	substituir por	Lisboa	I-LOC
Benfica	I-ORG	abraçou longamente	Pinto	I-PER
Benfica	I-ORG	apresentou uma queixa à	Comunicação Social	I-ORG
Benfica	I-ORG	atravessa	Fernão Lopes	I-PER
Benfica	I-ORG	cedia um empate em	Guimarães	I-LOC
Benfica	I-ORG	chegar à	UEFA	I-ORG
Benfica	I-ORG	cita	Garrett	I-PER
Benfica	I-ORG	disputaram a final da	Supertaça	I-ORG
Benfica	I-ORG	dizer o mesmo do consulado de	Artur	I-PER
Benfica	I-ORG	empatar	Bucareste	I-LOC
Benfica	I-ORG	estabeleceu com a	UEFA	I-ORG
Benfica	I-ORG	estava a fazer com	Vitória	I-ORG
Benfica	I-ORG	fazer	Portugal	I-LOC
Benfica	I-ORG	frente ao	Anderlecht	I-ORG
Benfica	I-ORG	frente ao	Guimarães	I-LOC
Benfica	I-ORG	jogar com	Parma	I-ORG
Benfica	I-ORG	jogar melhor na segunda	João Pinto endiabrado	I-PER
Benfica	I-ORG	mexe	Alegre	I-LOC
Benfica	I-ORG	não assumir	UEFA	I-ORG
Benfica	I-ORG	não quis ficar com	Iuran	I-PER
Benfica	I-ORG	perdeu com	Milão	I-LOC
Benfica	I-ORG	quer jogar contra	Sporting	I-ORG
Benfica	I-ORG	regressar a	Portugal	I-LOC
Benfica	I-ORG	sempre acompanhado das	Margarida	I-PER
Benfica	I-ORG	tivesse eliminado	Milão	I-LOC
Benfica	I-ORG	usar o vinho do	Douro	I-LOC
Benfica	I-ORG	virou o resultado com	Edgar	I-PER
Benfica	I-ORG	vê a sua equipa de	básquete	I-LOC
Benfica ? !	I-ORG	repetia a todos o presidente do	Sporting	I-ORG
Benfica »	I-ORG	assistir ao	FC Porto - Panathinaikos	I-ORG
Benghazi	I-LOC	foram	Kadhafi	I-PER
Benghazi	I-LOC	levou	Kadhafi	I-PER
Benguela	I-LOC	atravessa todo o centro de	Angola	I-LOC
Benguela	I-LOC	dialogar com o líder da	UNITA	I-LOC
Benguela	I-LOC	procurar convencer	Luanda	I-LOC
Benguela	I-LOC	vencera por	Al	I-ORG
Benigni	I-PER	convencido de	Silvio Berlusconi	I-PER
Benigni	I-PER	ser considerado	Toto	I-PER
Benim	I-LOC	fazer escala em	Douala	I-LOC
Benim	I-LOC	preparava	Douala	I-LOC
Benito	I-PER	dirigir	Itália	I-LOC
Benito Mussolini	I-PER	considerava a	Itália	I-LOC
Benito Mussolini	I-PER	funda na	Itália	I-LOC
Benito Mussolini	I-PER	vai ser leiloado em	Londres	I-LOC
Benjamim	I-PER	cita os nomes dos	Xutos	I-LOC
Benjamim	I-PER	não é excepção	Xutos	I-LOC
Benjamin Btitten	I-PER	interpreta	Fundação	I-ORG
Benjamin Oron	I-PER	considerou	Hamas	I-ORG
Benjamin Oron	I-PER	puder citar	Amos Oz	I-PER
Benjamin Videira Pires	I-PER	recusou ser substituído no cargo de director por	Joseph Tai	I-PER
Benjanim Netanyeahu	I-PER	acusou	Rabin	I-PER
Benny Carter	I-PER	acompanhando	Teddy Hale	I-PER
Benny Carter	I-PER	acompanhou	Count Basie	I-PER
Benny Goodman	I-PER	acompanhou	Artie Shaw	I-PER
Benny Green	I-PER	acompanhar	Benny Carter	I-PER
Benny Green	I-PER	refere	Duke Ellington	I-PER
Benrós	I-PER	quer manter	Eugénio Tavares	I-PER
Bensaid	I-PER	ser o coordenador em	França	I-LOC
Bento	I-PER	acha	Eça	I-PER
Bento	I-PER	acolheu ontem o segundo	Conselho	I-ORG
Bento	I-PER	ainda avisou	Silva Marques	I-PER
Bento	I-PER	anuncia o jornal da	Federação Nacional dos	I-ORG
Bento	I-PER	assumir o lugar de deputado por	Viana	I-PER
Bento	I-PER	atrai	Alberto João	I-PER
Bento	I-PER	atribuir a	Soares	I-PER
Bento	I-PER	chegar a	Belém	I-LOC
Bento	I-PER	dedicou palavras especiais a	Adriano Moreira	I-PER
Bento	I-PER	defende	Académica	I-ORG
Bento	I-PER	discutir com	Cavaco Silva	I-PER
Bento	I-PER	doaram à	Universidade	I-ORG
Bento	I-PER	não sendo seguramente por	Pacheco Pereira	I-PER
Bento	I-PER	não são propriamente uma novidade na vida política	portuguesa	I-LOC
Bento	I-PER	ocupar a pasta dos	Parlamentares	I-ORG
Bento	I-PER	ouvirem de viva voz a	Cavaco Silva	I-PER
Bento	I-PER	perde claramente para	Bruxelas	I-LOC
Bento	I-PER	prestar vassalagem a	Marcelo Caetano	I-PER
Bento	I-PER	prometer uma comunicação de	Cavaco	I-PER
Bento	I-PER	reduziu	Parlamento	I-ORG
Bento	I-PER	refere	Nogueira	I-PER
Bento Domingues	I-PER	referir ironicamente a	Mário de Oliveira	I-PER
Bento Gonçalves	I-LOC	está no	Tarrafal	I-LOC
Bento XIV	I-PER	continuam sentados à mesa do	Vaticano	I-ORG
Bento »	I-LOC	proporcionou a	Beatriz Costa	I-PER
Bentsen	I-PER	nega contactos com	Casa	I-ORG
Bentsen	I-PER	ser	Robert Rubin	I-PER
Benyamin Ben Eliezer	I-PER	reforçou as palavras de	Peres	I-PER
Benyamin Netanyahu	I-PER	rendeu	Jordânia	I-LOC
Benz	I-ORG	comprar a	Margaret Mitchell	I-PER
Benz AG	I-ORG	integra a	Daimler - Benz AG	I-ORG
Berardo	I-ORG	garantiu ao PÚBLICO o empresário madeirense	Joe Berardo	I-PER
Berardo	I-PER	estendem	Canadá	I-LOC
Berardo	I-PER	financiou ainda a	JSD	I-ORG
Berbich	I-PER	referiu	Lisboa	I-LOC
Berenice Abbott	I-PER	caracterizar o trabalho de	Alfredo Cunha	I-PER
Berg	I-LOC	apreciar	Mahler	I-PER
Berg	I-LOC	estavam entre os	Mahler	I-PER
Berg	I-PER	deixar incompleta a	Lulu »	I-PER
Berg	I-PER	intitulava	Mo	I-PER
Bergamo	I-PER	era patrocinado pelo	Giuseppe Bottai	I-PER
Bergerac	I-LOC	tentando encontrar	Hewitt	I-PER
Bergerac	I-PER	pode ser visto no	Amália Vaz de Carvalho	I-PER
Bergman	I-PER	escolheu o seu próprio	Daniel	I-PER
Bergman	I-PER	ia fazendo para	Real	I-ORG
Bergman	I-PER	leva	Molière	I-PER
Bergman	I-PER	ter sido rodado na	Suécia	I-LOC
Bergman	I-PER	ver com	Almodôvar	I-LOC
Bering	I-LOC	depois descer de barco até	Japão	I-LOC
Berio . . .	I-PER	especificou	Eugénio	I-PER
Berkeley	I-LOC	visitam a	Disneylândia	I-ORG
Berkshire	I-LOC	controla cerca de	American Express	I-ORG
Berlim	I-LOC	aceitasse uma participação sul	- coreana	I-LOC
Berlim	I-LOC	acusa a	alemã	I-LOC
Berlim	I-LOC	aposta este ano em	Paul Newman	I-PER
Berlim	I-LOC	assistir ao último comício eleitoral do	SPD	I-ORG
Berlim	I-LOC	cair	Oeste	I-LOC
Berlim	I-LOC	citou repetidamente	Scorsese	I-PER
Berlim	I-LOC	condenou o mais famoso	alemão	I-LOC
Berlim	I-LOC	confirmou classificação de	Paisagem	I-LOC
Berlim	I-LOC	considerou	Christa Krueguer	I-PER
Berlim	I-LOC	declinado depois de	americano	I-LOC
Berlim	I-LOC	depois regressarem à	Grã	I-LOC
Berlim	I-LOC	elegeu um novo	Lothar Bisky	I-PER
Berlim	I-LOC	embora também tenham algumas possibilidades em	Potsdam	I-LOC
Berlim	I-LOC	estavam ontem a ser removidos de	Potsdamer Platz	I-PER
Berlim	I-LOC	faz hoje exactamente	Europa	I-LOC
Berlim	I-LOC	frequentando depois a	Hochschule de Essen	I-LOC
Berlim	I-LOC	futuro papa	Pio XII .	I-PER
Berlim	I-LOC	homenagear os	norte	I-LOC
Berlim	I-LOC	inaugurando um novo momento na carreira de	Linke	I-PER
Berlim	I-LOC	lançar um pandemónio em	Paris	I-LOC
Berlim	I-LOC	mereceria igualmente o apoio dos	EUA	I-LOC
Berlim	I-LOC	nas	Bochum	I-LOC
Berlim	I-LOC	negociar as condições de entrada da	Espanha	I-LOC
Berlim	I-LOC	não dão em	Lisboa	I-LOC
Berlim	I-LOC	ocidentais estacionados em	Berlim	I-LOC
Berlim	I-LOC	ousa acordar	Hitler	I-PER
Berlim	I-LOC	ouvir a sua Segunda Sinfonia dirigida por	Oskar Fried	I-PER
Berlim	I-LOC	participar na	alemã	I-LOC
Berlim	I-LOC	participar na conferência entre a	União Europeia	I-ORG
Berlim	I-LOC	partir para	Pyongyang	I-LOC
Berlim	I-LOC	passar a titular da	Concertgebouw	I-ORG
Berlim	I-LOC	pedir ao	Conselho	I-ORG
Berlim	I-LOC	poderá demonstrar	Heym	I-PER
Berlim	I-LOC	presta homenagem a	Alain Delon	I-PER
Berlim	I-LOC	publicava nova ordem de	Hitler	I-PER
Berlim	I-LOC	quer comprar o caminho de ferro de	Benguela	I-LOC
Berlim	I-LOC	recorda	Jos Lemmers	I-PER
Berlim	I-LOC	seguir a reunião do	Comité	I-ORG
Berlim	I-LOC	sejam devolvidos ao	PDS	I-ORG
Berlim	I-LOC	servia de sede ao	Instituto	I-ORG
Berlim	I-LOC	suicidou em	Suécia	I-LOC
Berlim	I-LOC	tem acompanhado o caso de	António Kiowa	I-PER
Berlim	I-LOC	tivesse dolorosamente	Mahler	I-PER
Berlim	I-LOC	vai estar uma semana em	Lisboa	I-LOC
Berlim	I-LOC	via	Lufthansa	I-ORG
Berlim	I-LOC	volta a referir	Rússia	I-LOC
Berlim	I-PER	fará	Marlene	I-PER
Berlim - Brandemburgo	I-LOC	exigiu imediatamente	Herzog renuncie	I-PER
Berlim - Leste	I-LOC	retirou ao	SPD	I-ORG
Berlim Ocidental	I-LOC	conhece	Zenon	I-PER
Berlim Ocidental	I-LOC	contento do Governo federal	alemão	I-LOC
Berlim centravam	I-PER	iria fornecer à	Coreia do	I-LOC
Berlim centravam	I-PER	saber	Coreia do	I-LOC
Berlin Document Center	I-ORG	alberga o ficheiro central do partido nacional	socialista	I-LOC
Berliner Ensemble	I-ORG	incomodou depois as autoridades da	RDA	I-ORG
Berlioz	I-PER	levaram ao abandono do	Casino de	I-ORG
Berlioz	I-PER	veria recusada pela	Opéra de	I-ORG
Berlusconi	I-PER	aceitaria as exigências da	Liga	I-ORG
Berlusconi	I-PER	aceitasse	Liga	I-ORG
Berlusconi	I-PER	aceitou	Norte	I-LOC
Berlusconi	I-PER	acusou	Pivetti	I-PER
Berlusconi	I-PER	aliar à	Liga	I-ORG
Berlusconi	I-PER	aliou à	Liga	I-ORG
Berlusconi	I-PER	altera o quadro político	italiano	I-LOC
Berlusconi	I-PER	alterou os dados da	italiana	I-LOC
Berlusconi	I-PER	ameaça forçar novas eleições em	Itália	I-LOC
Berlusconi	I-PER	antecedeu	Dini	I-PER
Berlusconi	I-PER	apostava era a nomeação de	Antonio Di Pietro	I-PER
Berlusconi	I-PER	apresentou ao	Roma	I-LOC
Berlusconi	I-PER	ataca	Dini	I-PER
Berlusconi	I-PER	coloca como	comunistas	I-LOC
Berlusconi	I-PER	colocou	Antonio Martino	I-PER
Berlusconi	I-PER	comparou a situação italiana com	Inglaterra	I-LOC
Berlusconi	I-PER	comprou	holandês	I-LOC
Berlusconi	I-PER	conseguirá reunir	Parlamento	I-ORG
Berlusconi	I-PER	construiu	Milano	I-LOC
Berlusconi	I-PER	construiu a	Milano	I-ORG
Berlusconi	I-PER	convida para	Pilar Rahola	I-PER
Berlusconi	I-PER	convocar	Bossi	I-PER
Berlusconi	I-PER	costumava ver o canal francês	Cinq	I-LOC
Berlusconi	I-PER	criar são a	Aliança Nacional / MSI	I-ORG
Berlusconi	I-PER	defende um debate político à	americana	I-LOC
Berlusconi	I-PER	defendem a	Forza	I-ORG
Berlusconi	I-PER	descrito	Serra	I-PER
Berlusconi	I-PER	designa	Procuradoria	I-ORG
Berlusconi	I-PER	deslocou	Quirinal	I-ORG
Berlusconi	I-PER	dizer hoje	DC	I-ORG
Berlusconi	I-PER	encaram	Dini	I-LOC
Berlusconi	I-PER	encontrar	Craxi	I-PER
Berlusconi	I-PER	entrou na corrida com	Itália	I-LOC
Berlusconi	I-PER	enviava o novo chefe da diplomacia italiana	Antonio Martino	I-PER
Berlusconi	I-PER	enviou na	Kohl	I-PER
Berlusconi	I-PER	era agora concorrer com a própria	RAI	I-ORG
Berlusconi	I-PER	era estender o seu império televisivo à	Europa	I-LOC
Berlusconi	I-PER	escolheu	Arrigo Sacchi	I-PER
Berlusconi	I-PER	escolheu como alvo o Presidente da	República	I-ORG
Berlusconi	I-PER	estão a jogar as divisões na	Liga	I-ORG
Berlusconi	I-PER	evitando a	italianos	I-LOC
Berlusconi	I-PER	explica a	francesa	I-LOC
Berlusconi	I-PER	explicando	Força	I-ORG
Berlusconi	I-PER	faz ultimato às forças da	italiana	I-LOC
Berlusconi	I-PER	fazer	Major	I-LOC
Berlusconi	I-PER	fez a um jogador do	Milan AC	I-ORG
Berlusconi	I-PER	ganhar	ganhamos	I-PER
Berlusconi	I-PER	humilhado no	Parlamento	I-ORG
Berlusconi	I-PER	impedir	comunistas	I-LOC
Berlusconi	I-PER	iniciará na	Câmara	I-ORG
Berlusconi	I-PER	ir para	Corfu	I-LOC
Berlusconi	I-PER	irrita	Bossi	I-PER
Berlusconi	I-PER	irrompeu em	Janeiro	I-LOC
Berlusconi	I-PER	irá dissipar os receios de	Itália	I-LOC
Berlusconi	I-PER	joga hoje	Parlamento italiano	I-LOC
Berlusconi	I-PER	juntasse ao	Partido Popular Europeu	I-ORG
Berlusconi	I-PER	lançou	Itália	I-LOC
Berlusconi	I-PER	lhes respondia com	Reuter	I-PER
Berlusconi	I-PER	marca o fim da Primeira	República	I-ORG
Berlusconi	I-PER	mostra	inepto	I-LOC
Berlusconi	I-PER	negociar com	Bossi	I-PER
Berlusconi	I-PER	não enviem para	Estrasburgo	I-LOC
Berlusconi	I-PER	não existisse	Occhetto	I-PER
Berlusconi	I-PER	não fez	Itália	I-LOC
Berlusconi	I-PER	não haverá ministros da	Aliança Nacional	I-ORG
Berlusconi	I-PER	não nega	P2	I-ORG
Berlusconi	I-PER	não pode passar sem	Norte	I-LOC
Berlusconi	I-PER	não significam	Aliança Nacional	I-ORG
Berlusconi	I-PER	não ter colocado	Ministério	I-ORG
Berlusconi	I-PER	não terá	Parlamento	I-ORG
Berlusconi	I-PER	não vale a	Corfu	I-LOC
Berlusconi	I-PER	opôs à moção de censura ao	Executivo	I-ORG
Berlusconi	I-PER	pagava à	Mafia	I-ORG
Berlusconi	I-PER	parece indicar	Bossi	I-PER
Berlusconi	I-PER	parece ter perdido definitivamente a paciência depois de	Bossi	I-PER
Berlusconi	I-PER	partir de	Arcore	I-LOC
Berlusconi	I-PER	perturba espírito da	Einaudi	I-ORG
Berlusconi	I-PER	poder	Liga	I-ORG
Berlusconi	I-PER	preocupar mais	italianos	I-LOC
Berlusconi	I-PER	prepara	Bossi	I-PER
Berlusconi	I-PER	preside a	Conselho	I-ORG
Berlusconi	I-PER	prestou homenagem a	Mitterrand	I-PER
Berlusconi	I-PER	procurasse convencer	Kohl	I-PER
Berlusconi	I-PER	prometeu aos	italianos	I-LOC
Berlusconi	I-PER	prometeu governar por	Bossi	I-PER
Berlusconi	I-PER	protagonizar a	Europa	I-LOC
Berlusconi	I-PER	pôr a	RAI	I-ORG
Berlusconi	I-PER	quer assumir o ónus da exclusão da	Liga da	I-ORG
Berlusconi	I-PER	quer pôr a	RAI	I-ORG
Berlusconi	I-PER	quisesse demitir	Liga	I-ORG
Berlusconi	I-PER	regressar	Roma	I-LOC
Berlusconi	I-PER	rejeita rótulo de favorito da	Mafia	I-ORG
Berlusconi	I-PER	rejeitou uma proposta do	Partido Democrático da Esquerda	I-ORG
Berlusconi	I-PER	reunido em	Roma	I-LOC
Berlusconi	I-PER	reuniram	Génova	I-LOC
Berlusconi	I-PER	reuniu	Presidente	I-ORG
Berlusconi	I-PER	revelar	Di Pietro	I-PER
Berlusconi	I-PER	sabe	Umberto Bossi	I-PER
Berlusconi	I-PER	senta na assembleia de	Estrasburgo	I-LOC
Berlusconi	I-PER	ser julgado em	Milão	I-LOC
Berlusconi	I-PER	substituído por	Di Pietro	I-PER
Berlusconi	I-PER	suportar as exigências de	Bossi	I-PER
Berlusconi	I-PER	tentar apresentar	Norte	I-LOC
Berlusconi	I-PER	tentou convencer	Dini	I-PER
Berlusconi	I-PER	ter pedido ao	Oscar Luigi Scalfaro	I-PER
Berlusconi	I-PER	ter pressionado a direcção da	radiotelevisão	I-ORG
Berlusconi	I-PER	ter recuado	Milão	I-LOC
Berlusconi	I-PER	ter tentado	Major	I-LOC
Berlusconi	I-PER	teria pressionado a televisão estatal	RAI	I-ORG
Berlusconi	I-PER	terá sido	Milan A.C	I-ORG
Berlusconi	I-PER	tinha rejeitado uma proposta avançada na véspera pela	Liga	I-ORG
Berlusconi	I-PER	tornar	americano	I-LOC
Berlusconi	I-PER	totalmente incompatíveis com a	Liga	I-ORG
Berlusconi	I-PER	transformar a	Itália	I-LOC
Berlusconi	I-PER	trocam os ataques contra uma	Roma	I-LOC
Berlusconi	I-PER	vier a assumir a chefia do	Executivo	I-ORG
Berlusconi	I-PER	vir a gerir a	Itália	I-LOC
Berlusconi	I-PER	viver com uma espada de	Dâmocles	I-PER
Berlusconi	I-PER	votasse em	Roma	I-LOC
Berlusconi	I-PER	é	inepto	I-LOC
Berlusconi	I-PER	é provar	Milão	I-LOC
Berlusconi anunciara	I-PER	verificou	Partido Democrático da Esquerda	I-ORG
Berlusconi quererá	I-PER	também convencer	Helmut Kohl	I-PER
Berlusconi «	I-PER	seduziu os	italianos	I-LOC
Bermudas	I-LOC	poderão correr algum risco até	Luís	I-PER
Berna	I-LOC	acentua o clima em	Klee	I-PER
Berna	I-LOC	assinar a	Convenção das Nações Unidas	I-ORG
Berna	I-LOC	conseguiu obter a	suíça	I-LOC
Berna	I-LOC	convidar os responsáveis pelos	europeus	I-LOC
Berna	I-LOC	ensinou	Heinz Holliger	I-PER
Berna	I-LOC	ser filho de	suíça	I-LOC
Berna	I-LOC	seria responsabilizado pela fuga de	França	I-LOC
Bernard	I-PER	apontou	Thomas Einstein	I-PER
Bernard	I-PER	entrevistar	François Mitterrand	I-PER
Bernard	I-PER	juntou à sua roda o presidente do	Centro	I-ORG
Bernard	I-PER	vende aguardente às	Porto	I-LOC
Bernard - Henri Lévy	I-PER	assume a defesa da	Bósnia	I-LOC
Bernard - Henri Lévy	I-PER	exigia	Bósnia - Herzegovina	I-LOC
Bernard - Henry Levy	I-PER	virá a	Portugal	I-LOC
Bernard - Marie Koltès	I-PER	assinala o regresso do	francês	I-LOC
Bernard Azimot	I-PER	lembra	Hemingway	I-PER
Bernard Cassen	I-PER	também dirige	Instituto de Estudos Europeus	I-ORG
Bernard Challe	I-PER	descobriria	Justiça	I-ORG
Bernard Debré	I-PER	assistiu ontem	Bujumbura	I-LOC
Bernard Figard	I-PER	pede a	ingleses	I-LOC
Bernard Haitink	I-PER	aborda	Mahler	I-PER
Bernard Haitink	I-PER	deixa	Rafael Kubelik	I-PER
Bernard Henri - Levy	I-PER	adoptaram a	cubana	I-LOC
Bernard Janvier	I-PER	iniciaram em	Belgrado	I-LOC
Bernard Janvier	I-PER	previam um compromisso por parte do	Exército	I-ORG
Bernard Plossu	I-PER	apresenta	Gulbenkian	I-ORG
Bernard Plossu	I-PER	pode ser visitado na	Fundação Calouste Gulbenkian	I-ORG
Bernard Tapie	I-PER	não acreditou	Comércio	I-ORG
Bernard Tapie	I-PER	resumiu	britânica	I-LOC
Bernard Tapie	I-PER	sido informado de	Michel Rocard	I-PER
Bernardette Chirac	I-PER	chegar à	China	I-LOC
Bernardino Cardoso	I-PER	arriscou uma antecipação da atitude de	Nino Vieira	I-PER
Bernardino Cardoso	I-PER	revelou ter manifestado a	Jacarta	I-LOC
Bernardino Gata	I-PER	liderava aquela estrutura local do	PSD	I-ORG
Bernardino Machado	I-PER	colocado perto de	Portugal	I-LOC
Bernardino Machado	I-PER	entregou o espólio deste antigo presidente da	República	I-LOC
Bernardino Machado	I-PER	voltar a	Lisboa	I-LOC
Bernardo	I-PER	acusou	Patrick Lasage	I-PER
Bernardo	I-PER	edificar pelo bispo de	Portalegre	I-LOC
Bernardo	I-PER	frequentar as consultas do	Egas Moniz	I-PER
Bernardo	I-PER	obrigar	Tammy Homolka	I-PER
Bernardo	I-PER	quando fazia	Toscana	I-LOC
Bernardo	I-PER	ser julgado pelos homicídios de	Leslie	I-PER
Bernardo	I-PER	ter violado	Tammy	I-PER
Bernardo Bertolucci	I-PER	fora inicialmente confiado a	Werner Schroeter	I-PER
Bernardo Bertolucci	I-PER	onde interpretava	Kenpo Tensing	I-PER
Bernardo Duarte	I-PER	apresentou	João Raimundo	I-PER
Bernardo Guimarães	I-PER	começa em	Lisboa	I-LOC
Bernardo Moreira	I-PER	não tocou com	Ali Ryerson	I-PER
Bernardo Moreira	I-PER	passeiam por	Londres	I-LOC
Bernardo Provenzano	I-PER	considerado o novo chefe da	Cosa Nostra	I-ORG
Bernardo Provenzano	I-PER	considerado o novo chefe da	mafia	I-ORG
Bernardo Santareno	I-PER	ser assegurada por	José Manuel Rodrigues	I-PER
Bernardo Sassetti	I-PER	dá um espectáculo de apoio à	Associação Abraço	I-ORG
Bernardo Vieira	I-PER	estará em	França	I-LOC
Bernd Protzner	I-PER	colocaram a	RFA	I-ORG
Bernd Spaeth	I-PER	processar por plágio a	Universal Pictures	I-ORG
Bernhard	I-PER	fez valer a sua força junto da	Shell	I-ORG
Bernhard	I-PER	one woman	Sílvia Brito	I-PER
Bernstein	I-PER	não eram repórteres da	Branca	I-ORG
Bernstein	I-PER	restabelecer	Mahler	I-PER
Berov	I-PER	viu a sua demissão aprovada	Parlamento	I-ORG
Berri	I-PER	fazer	Germinal	I-PER
Berri	I-PER	não deixa margens para	subterfúgios	I-LOC
Berri	I-PER	teria contado com a solidariedade do	sírio	I-LOC
Berry	I-LOC	expandir	Austrália	I-LOC
Bertelsmann	I-PER	desperdiçou a oportunidade de comprar a	Virgin Music	I-ORG
Berthold Bahr	I-PER	ser considerado natural do	Sudoeste	I-LOC
Bertie Ahern	I-PER	era ministro das	Finanças	I-ORG
Bertie Ahern	I-PER	substituiu	Reynolds	I-PER
Bertie Ahern	I-PER	suceder a	Albert Reynolds	I-PER
Bertie Aherne	I-PER	era ministro das	Finanças	I-ORG
Bertinotti	I-PER	conquistaria terreno ao eleitorado do	PDS	I-ORG
Bertolt Brecht	I-PER	encarregou	Europa	I-LOC
Bertolt Brecht	I-PER	recordar à	Europa	I-LOC
Bertolucci	I-PER	aliás inaugurou	Festival	I-ORG
Bertolucci	I-PER	encontrou	português	I-LOC
Bertolucci	I-PER	passa no	Montemor	I-LOC
Bertrand	I-PER	assume a inspiração dos saldos organizados	Instituto da Biblioteca Nacional	I-ORG
Bertrand	I-PER	colocou alguma condição ao	PSD	I-ORG
Bertrand	I-PER	falou em nome da	Academia Francesa	I-ORG
Bertrand	I-PER	lançar em	Porto	I-LOC
